247,157,184;1,0,0,0,0,0,0,0;
242,183,222;0,0,0,1,0,0,0,0;
77,138,106;0,1,0,0,0,0,0,0;
237,178,218;0,0,0,1,0,0,0,0;
70,115,194;0,0,1,0,0,0,0,0;
247,144,171;1,0,0,0,0,0,0,0;
137,255,248;0,0,0,0,1,0,0,0;
86,138,218;0,0,1,0,0,0,0,0;
231,153,197;0,0,0,1,0,0,0,0;
71,142,104;0,1,0,0,0,0,0,0;
86,134,209;0,0,1,0,0,0,0,0;
139,178,234;0,0,1,0,0,0,0,0;
247,163,184;1,0,0,0,0,0,0,0;
222,142,187;0,0,0,1,0,0,0,0;
241,189,225;0,0,0,1,0,0,0,0;
76,128,207;0,0,1,0,0,0,0,0;
247,180,204;1,0,0,0,0,0,0,0;
75,148,113;0,1,0,0,0,0,0,0;
247,173,197;1,0,0,0,0,0,0,0;
69,140,101;0,1,0,0,0,0,0,0;
58,130,86;0,1,0,0,0,0,0,0;
39,97,60;0,1,0,0,0,0,0,0;
70,146,105;0,1,0,0,0,0,0,0;
247,151,178;1,0,0,0,0,0,0,0;
77,126,204;0,0,1,0,0,0,0,0;
79,133,219;0,0,1,0,0,0,0,0;
43,90,172;0,0,1,0,0,0,0,0;
69,141,100;0,1,0,0,0,0,0,0;
83,147,116;0,1,0,0,0,0,0,0;
231,156,201;0,0,0,1,0,0,0,0;
86,136,213;0,0,1,0,0,0,0,0;
190,106,151;0,0,0,1,0,0,0,0;
241,121,146;1,0,0,0,0,0,0,0;
73,123,203;0,0,1,0,0,0,0,0;
226,146,191;0,0,0,1,0,0,0,0;
70,132,96;0,1,0,0,0,0,0,0;
81,133,212;0,0,1,0,0,0,0,0;
79,131,216;0,0,1,0,0,0,0,0;
76,129,209;0,0,1,0,0,0,0,0;
247,145,171;1,0,0,0,0,0,0,0;
79,148,113;0,1,0,0,0,0,0,0;
59,115,208;0,0,1,0,0,0,0,0;
63,98,162;0,0,1,0,0,0,0,0;
247,169,193;1,0,0,0,0,0,0,0;
239,179,217;0,0,0,1,0,0,0,0;
53,116,81;0,1,0,0,0,0,0,0;
73,145,105;0,1,0,0,0,0,0,0;
237,168,211;0,0,0,1,0,0,0,0;
238,175,214;0,0,0,1,0,0,0,0;
72,142,107;0,1,0,0,0,0,0,0;
234,165,206;0,0,0,1,0,0,0,0;
80,150,116;0,1,0,0,0,0,0,0;
132,172,231;0,0,1,0,0,0,0,0;
230,159,203;0,0,0,1,0,0,0,0;
247,177,201;1,0,0,0,0,0,0,0;
214,161,198;0,0,0,1,0,0,0,0;
95,141,215;0,0,1,0,0,0,0,0;
240,185,225;0,0,0,1,0,0,0,0;
67,109,191;0,0,1,0,0,0,0,0;
77,134,219;0,0,1,0,0,0,0,0;
229,150,195;0,0,0,1,0,0,0,0;
204,121,167;0,0,0,1,0,0,0,0;
95,146,221;0,0,1,0,0,0,0,0;
239,179,216;0,0,0,1,0,0,0,0;
66,119,89;0,1,0,0,0,0,0,0;
242,185,224;0,0,0,1,0,0,0,0;
54,105,188;0,0,1,0,0,0,0,0;
238,171,214;0,0,0,1,0,0,0,0;
72,140,104;0,1,0,0,0,0,0,0;
88,137,216;0,0,1,0,0,0,0,0;
147,255,248;0,0,0,0,1,0,0,0;
230,151,195;0,0,0,1,0,0,0,0;
211,126,172;0,0,0,1,0,0,0,0;
119,255,248;0,0,0,0,1,0,0,0;
233,166,209;0,0,0,1,0,0,0,0;
83,149,118;0,1,0,0,0,0,0,0;
243,194,229;0,0,0,1,0,0,0,0;
76,123,198;0,0,1,0,0,0,0,0;
77,122,197;0,0,1,0,0,0,0,0;
78,131,212;0,0,1,0,0,0,0,0;
66,136,96;0,1,0,0,0,0,0,0;
68,132,94;0,1,0,0,0,0,0,0;
238,179,215;0,0,0,1,0,0,0,0;
168,104,134;0,0,0,1,0,0,0,0;
142,255,248;0,0,0,0,1,0,0,0;
74,136,102;0,1,0,0,0,0,0,0;
230,68,86;1,0,0,0,0,0,0,0;
42,82,163;0,0,1,0,0,0,0,0;
233,158,202;0,0,0,1,0,0,0,0;
79,140,109;0,1,0,0,0,0,0,0;
72,145,104;0,1,0,0,0,0,0,0;
72,132,221;0,0,1,0,0,0,0,0;
241,195,229;0,0,0,1,0,0,0,0;
67,135,97;0,1,0,0,0,0,0,0;
247,177,204;1,0,0,0,0,0,0,0;
105,255,248;0,0,0,0,1,0,0,0;
88,131,197;0,0,1,0,0,0,0,0;
245,148,170;1,0,0,0,0,0,0,0;
76,138,102;0,1,0,0,0,0,0,0;
127,159,206;0,0,1,0,0,0,0,0;
73,124,95;0,1,0,0,0,0,0,0;
238,175,215;0,0,0,1,0,0,0,0;
41,72,152;0,0,1,0,0,0,0,0;
247,140,164;1,0,0,0,0,0,0,0;
240,170,212;0,0,0,1,0,0,0,0;
242,95,115;1,0,0,0,0,0,0,0;
62,136,94;0,1,0,0,0,0,0,0;
78,148,111;0,1,0,0,0,0,0,0;
128,255,248;0,0,0,0,1,0,0,0;
69,136,100;0,1,0,0,0,0,0,0;
60,226,245;0,0,0,0,1,0,0,0;
67,139,99;0,1,0,0,0,0,0,0;
240,179,216;0,0,0,1,0,0,0,0;
59,112,199;0,0,1,0,0,0,0,0;
219,62,79;1,0,0,0,0,0,0,0;
76,130,212;0,0,1,0,0,0,0,0;
237,169,208;0,0,0,1,0,0,0,0;
237,164,206;0,0,0,1,0,0,0,0;
114,163,232;0,0,1,0,0,0,0,0;
73,140,104;0,1,0,0,0,0,0,0;
240,179,219;0,0,0,1,0,0,0,0;
75,132,218;0,0,1,0,0,0,0,0;
78,145,109;0,1,0,0,0,0,0,0;
69,117,195;0,0,1,0,0,0,0,0;
245,143,167;1,0,0,0,0,0,0,0;
69,142,102;0,1,0,0,0,0,0,0;
246,161,186;1,0,0,0,0,0,0,0;
83,134,214;0,0,1,0,0,0,0,0;
110,151,214;0,0,1,0,0,0,0,0;
243,191,228;0,0,0,1,0,0,0,0;
73,127,210;0,0,1,0,0,0,0,0;
83,127,195;0,0,1,0,0,0,0,0;
163,196,238;0,0,1,0,0,0,0,0;
77,131,216;0,0,1,0,0,0,0,0;
247,158,186;1,0,0,0,0,0,0,0;
247,140,163;1,0,0,0,0,0,0,0;
246,190,213;1,0,0,0,0,0,0,0;
199,117,159;0,0,0,1,0,0,0,0;
247,140,169;1,0,0,0,0,0,0,0;
56,125,82;0,1,0,0,0,0,0,0;
242,101,125;1,0,0,0,0,0,0,0;
209,127,174;0,0,0,1,0,0,0,0;
140,168,197;0,0,1,0,0,0,0,0;
246,129,160;1,0,0,0,0,0,0,0;
236,172,214;0,0,0,1,0,0,0,0;
219,136,181;0,0,0,1,0,0,0,0;
135,255,248;0,0,0,0,1,0,0,0;
67,123,213;0,0,1,0,0,0,0,0;
208,80,93;1,0,0,0,0,0,0,0;
218,152,194;0,0,0,1,0,0,0,0;
55,104,195;0,0,1,0,0,0,0,0;
51,77,127;0,0,1,0,0,0,0,0;
208,126,171;0,0,0,1,0,0,0,0;
79,132,216;0,0,1,0,0,0,0,0;
56,83,66;0,1,0,0,0,0,0,0;
191,105,150;0,0,0,1,0,0,0,0;
80,125,197;0,0,1,0,0,0,0,0;
87,138,219;0,0,1,0,0,0,0,0;
129,171,157;0,1,0,0,0,0,0,0;
71,245,247;0,0,0,0,1,0,0,0;
246,128,155;1,0,0,0,0,0,0,0;
239,169,213;0,0,0,1,0,0,0,0;
221,61,80;1,0,0,0,0,0,0,0;
80,145,113;0,1,0,0,0,0,0,0;
61,99,171;0,0,1,0,0,0,0,0;
127,162,209;0,0,1,0,0,0,0,0;
82,147,116;0,1,0,0,0,0,0,0;
74,128,215;0,0,1,0,0,0,0,0;
68,134,97;0,1,0,0,0,0,0,0;
61,107,183;0,0,1,0,0,0,0,0;
79,150,117;0,1,0,0,0,0,0,0;
57,95,158;0,0,1,0,0,0,0,0;
242,94,114;1,0,0,0,0,0,0,0;
67,142,101;0,1,0,0,0,0,0,0;
238,87,109;1,0,0,0,0,0,0,0;
245,108,133;1,0,0,0,0,0,0,0;
179,108,149;0,0,0,1,0,0,0,0;
51,99,183;0,0,1,0,0,0,0,0;
247,152,180;1,0,0,0,0,0,0,0;
238,180,219;0,0,0,1,0,0,0,0;
71,138,102;0,1,0,0,0,0,0,0;
60,115,207;0,0,1,0,0,0,0,0;
134,255,248;0,0,0,0,1,0,0,0;
71,105,172;0,0,1,0,0,0,0,0;
60,114,203;0,0,1,0,0,0,0,0;
64,244,247;0,0,0,0,1,0,0,0;
88,151,122;0,1,0,0,0,0,0,0;
149,255,248;0,0,0,0,1,0,0,0;
227,153,195;0,0,0,1,0,0,0,0;
47,65,50;0,1,0,0,0,0,0,0;
79,144,111;0,1,0,0,0,0,0,0;
247,184,209;1,0,0,0,0,0,0,0;
150,255,248;0,0,0,0,1,0,0,0;
247,173,196;1,0,0,0,0,0,0,0;
247,149,178;1,0,0,0,0,0,0,0;
214,131,177;0,0,0,1,0,0,0,0;
75,134,220;0,0,1,0,0,0,0,0;
55,92,156;0,0,1,0,0,0,0,0;
65,116,85;0,1,0,0,0,0,0,0;
200,114,157;0,0,0,1,0,0,0,0;
75,253,248;0,0,0,0,1,0,0,0;
239,95,116;1,0,0,0,0,0,0,0;
78,144,111;0,1,0,0,0,0,0,0;
78,146,113;0,1,0,0,0,0,0,0;
239,178,218;0,0,0,1,0,0,0,0;
111,255,248;0,0,0,0,1,0,0,0;
204,119,164;0,0,0,1,0,0,0,0;
63,126,90;0,1,0,0,0,0,0,0;
74,130,217;0,0,1,0,0,0,0,0;
61,116,202;0,0,1,0,0,0,0,0;
237,187,219;0,0,0,1,0,0,0,0;
82,132,212;0,0,1,0,0,0,0,0;
70,131,98;0,1,0,0,0,0,0,0;
246,173,197;1,0,0,0,0,0,0,0;
236,165,209;0,0,0,1,0,0,0,0;
74,137,103;0,1,0,0,0,0,0,0;
126,169,233;0,0,1,0,0,0,0,0;
72,144,106;0,1,0,0,0,0,0,0;
244,133,158;1,0,0,0,0,0,0,0;
247,173,195;1,0,0,0,0,0,0,0;
136,255,248;0,0,0,0,1,0,0,0;
241,189,227;0,0,0,1,0,0,0,0;
70,127,95;0,1,0,0,0,0,0,0;
78,122,193;0,0,1,0,0,0,0,0;
83,125,194;0,0,1,0,0,0,0,0;
40,94,60;0,1,0,0,0,0,0,0;
242,197,231;0,0,0,1,0,0,0,0;
199,114,158;0,0,0,1,0,0,0,0;
73,131,218;0,0,1,0,0,0,0,0;
80,149,113;0,1,0,0,0,0,0,0;
239,182,222;0,0,0,1,0,0,0,0;
78,145,111;0,1,0,0,0,0,0,0;
225,145,190;0,0,0,1,0,0,0,0;
75,149,111;0,1,0,0,0,0,0,0;
113,255,248;0,0,0,0,1,0,0,0;
231,155,197;0,0,0,1,0,0,0,0;
88,136,209;0,0,1,0,0,0,0,0;
238,173,215;0,0,0,1,0,0,0,0;
68,129,213;0,0,1,0,0,0,0,0;
235,165,208;0,0,0,1,0,0,0,0;
243,187,224;0,0,0,1,0,0,0,0;
242,188,226;0,0,0,1,0,0,0,0;
247,163,188;1,0,0,0,0,0,0,0;
166,100,131;0,0,0,1,0,0,0,0;
124,162,213;0,0,1,0,0,0,0,0;
235,163,203;0,0,0,1,0,0,0,0;
58,92,157;0,0,1,0,0,0,0,0;
228,65,86;1,0,0,0,0,0,0,0;
82,126,196;0,0,1,0,0,0,0,0;
77,148,113;0,1,0,0,0,0,0,0;
62,140,98;0,1,0,0,0,0,0,0;
77,132,216;0,0,1,0,0,0,0,0;
247,177,199;1,0,0,0,0,0,0,0;
70,120,105;0,1,0,0,0,0,0,0;
226,150,194;0,0,0,1,0,0,0,0;
245,202,234;0,0,0,1,0,0,0,0;
78,150,117;0,1,0,0,0,0,0,0;
81,134,215;0,0,1,0,0,0,0,0;
232,157,202;0,0,0,1,0,0,0,0;
74,141,104;0,1,0,0,0,0,0,0;
217,141,188;0,0,0,1,0,0,0,0;
242,195,230;0,0,0,1,0,0,0,0;
196,111,155;0,0,0,1,0,0,0,0;
72,135,102;0,1,0,0,0,0,0,0;
80,142,109;0,1,0,0,0,0,0,0;
230,152,196;0,0,0,1,0,0,0,0;
234,71,91;1,0,0,0,0,0,0,0;
239,182,220;0,0,0,1,0,0,0,0;
247,165,187;1,0,0,0,0,0,0,0;
247,155,184;1,0,0,0,0,0,0,0;
247,187,211;1,0,0,0,0,0,0,0;
69,118,197;0,0,1,0,0,0,0,0;
102,255,248;0,0,0,0,1,0,0,0;
238,177,217;0,0,0,1,0,0,0,0;
232,70,91;1,0,0,0,0,0,0,0;
242,191,226;0,0,0,1,0,0,0,0;
42,84,164;0,0,1,0,0,0,0,0;
229,148,193;0,0,0,1,0,0,0,0;
73,124,212;0,0,1,0,0,0,0,0;
246,145,168;1,0,0,0,0,0,0,0;
83,150,116;0,1,0,0,0,0,0,0;
246,126,155;1,0,0,0,0,0,0,0;
61,139,94;0,1,0,0,0,0,0,0;
64,137,94;0,1,0,0,0,0,0,0;
63,111,83;0,1,0,0,0,0,0,0;
76,134,104;0,1,0,0,0,0,0,0;
61,131,213;0,0,1,0,0,0,0,0;
79,124,194;0,0,1,0,0,0,0,0;
166,99,132;0,0,0,1,0,0,0,0;
41,72,149;0,0,1,0,0,0,0,0;
247,135,160;1,0,0,0,0,0,0,0;
82,253,248;0,0,0,0,1,0,0,0;
72,145,108;0,1,0,0,0,0,0,0;
217,138,179;0,0,0,1,0,0,0,0;
66,133,96;0,1,0,0,0,0,0,0;
60,116,203;0,0,1,0,0,0,0,0;
233,153,199;0,0,0,1,0,0,0,0;
84,133,209;0,0,1,0,0,0,0,0;
247,179,205;1,0,0,0,0,0,0,0;
84,150,119;0,1,0,0,0,0,0,0;
79,146,112;0,1,0,0,0,0,0,0;
244,197,232;0,0,0,1,0,0,0,0;
201,116,160;0,0,0,1,0,0,0,0;
70,133,98;0,1,0,0,0,0,0,0;
241,86,107;1,0,0,0,0,0,0,0;
60,241,247;0,0,0,0,1,0,0,0;
